"Genotype" "Trial" "Yield"
"4419" "G019" "TR45" 41.0200658161986
"4420" "G020" "TR45" 37.440767111087
"4421" "G021" "TR45" 54.4272161468222
"4422" "G022" "TR45" 40.6383092115177
"4423" "G023" "TR45" 44.9446625441898
"4424" "G024" "TR45" 31.8306286079703
"4425" "G025" "TR45" 43.2925868134935
"4426" "G026" "TR45" 42.1263028272665
"4427" "G027" "TR45" 49.211076662026
"4428" "G028" "TR45" 44.8150058469951
"4429" "G029" "TR45" 56.0971903656724
"4430" "G030" "TR45" 41.2007503068995
"4431" "G031" "TR45" 40.7076981843787
"4432" "G032" "TR45" 46.6676941348054
"4433" "G033" "TR45" 16.6553064962557
"4434" "G034" "TR45" 43.434183772344
"4435" "G035" "TR45" 68.024938195064
"4436" "G036" "TR45" 52.8839382362518
"4437" "G037" "TR45" 48.0360853167655
"4438" "G038" "TR45" 23.4690739201316
"4439" "G039" "TR45" 39.3190356295107
"4440" "G040" "TR45" 42.4112690434653
"4441" "G041" "TR45" 36.942778660616
"4442" "G042" "TR45" 56.9156526158156
"4443" "G043" "TR45" 57.6047570109301
"4444" "G044" "TR45" 31.1040981691155
"4445" "G045" "TR45" 50.1923100005471
"4446" "G046" "TR45" 27.1154931305459
"4447" "G047" "TR45" 55.80023108901
"4448" "G048" "TR45" 30.650897400364
"4449" "G049" "TR45" 47.4371991247516
"4450" "G050" "TR45" 67.6422971948025
"4451" "G051" "TR45" 42.3811652063406
"4452" "G052" "TR45" 44.5520046264985
"4453" "G053" "TR45" 43.9068184548012
"4454" "G054" "TR45" 41.5425557070651
"4455" "G055" "TR45" 43.2065683279368
"4456" "G056" "TR45" 56.5508402359442
"4457" "G057" "TR45" 44.7025729909972
"4458" "G058" "TR45" 32.3988565465724
"4459" "G059" "TR45" 46.2754327305898
"4460" "G060" "TR45" 66.9537021097334
"4461" "G061" "TR45" 63.3321796868247
"4462" "G062" "TR45" 69.3598931111602
"4463" "G063" "TR45" 35.0837429901705
"4464" "G064" "TR45" 36.3274758648364
"4465" "G065" "TR45" 38.7615942368056
"4466" "G066" "TR45" 44.2536703006667
"4467" "G067" "TR45" 28.4136819832299
"4468" "G068" "TR45" 43.4340483859173
"4469" "G069" "TR45" 54.0328146454241
"4470" "G070" "TR45" 40.7438940561814
"4471" "G071" "TR45" 39.005342130816
"4472" "G072" "TR45" 47.2756057020985
"4473" "G073" "TR45" 40.2249342271274
"4474" "G074" "TR45" 16.1758032019016
"4475" "G075" "TR45" 64.0733482276205
"4476" "G076" "TR45" 38.8892102944771
"4477" "G077" "TR45" 44.2564569269214
"4478" "G078" "TR45" 60.8546535561963
"4479" "G079" "TR45" 45.923825673865
"4480" "G080" "TR45" 38.8396098125673
"4481" "G081" "TR45" 45.7207881208472
"4482" "G082" "TR45" 50.4657455726817
"4483" "G083" "TR45" 39.478984678451
"4484" "G084" "TR45" 35.1108566767885
"4485" "G085" "TR45" 43.6131281147611
"4486" "G086" "TR45" 55.4943996244535
"4487" "G087" "TR45" 49.2115141982332
"4488" "G088" "TR45" 37.2040542723851
"4489" "G089" "TR45" 44.7144049814566
"4490" "G090" "TR45" 46.9058187280783
"4491" "G091" "TR45" 48.6714946928513
"4492" "G092" "TR45" 38.6788174123555
"4493" "G093" "TR45" 57.6924669223293
"4494" "G094" "TR45" 37.8124372591319
"4495" "G095" "TR45" 45.5684670037641
"4496" "G096" "TR45" 28.1182231256637
"4497" "G097" "TR45" 63.4270845683277
"4498" "G098" "TR45" 48.6550030395702
"4499" "G099" "TR45" 54.3480718057242
"4500" "G100" "TR45" 41.2698316264266
"4501" "G001" "TR46" 39.5767895453962
"4502" "G002" "TR46" 52.5012884665644
"4503" "G003" "TR46" 54.5668357239044
"4504" "G004" "TR46" 46.9674574640839
"4505" "G005" "TR46" 45.5003146984346
"4506" "G006" "TR46" 44.1350249083607
"4507" "G007" "TR46" 24.7919637489164
"4508" "G008" "TR46" 27.1169703850443
"4509" "G009" "TR46" 41.2870508290887
"4510" "G010" "TR46" 28.4087024523091
"4511" "G011" "TR46" 40.6925558285093
"4512" "G012" "TR46" 35.423621171994
"4513" "G013" "TR46" 47.4481501203663
"4514" "G014" "TR46" 47.0465741443507
"4515" "G015" "TR46" 41.5943005888221
"4516" "G016" "TR46" 47.1751396939416
"4517" "G017" "TR46" 38.3036132592003
"4518" "G018" "TR46" 31.4744754575871
"4519" "G019" "TR46" 45.4139371332499
"4520" "G020" "TR46" 37.3531990921251
"4521" "G021" "TR46" 42.3024733786045
"4522" "G022" "TR46" 30.4599755150188
"4523" "G023" "TR46" 34.6703449802305
"4524" "G024" "TR46" 32.4183038200063
"4525" "G025" "TR46" 49.8155838696368
"4526" "G026" "TR46" 54.7901531670829
"4527" "G027" "TR46" 55.1127351395529
"4528" "G028" "TR46" 36.6759357606223
"4529" "G029" "TR46" 61.3892018080374
"4530" "G030" "TR46" 38.03418583564
"4531" "G031" "TR46" 36.1180317194593
"4532" "G032" "TR46" 50.7178490512578
"4533" "G033" "TR46" 27.8916157246941
"4534" "G034" "TR46" 61.2895881831357
"4535" "G035" "TR46" 55.753930797632
"4536" "G036" "TR46" 44.656933229927
"4537" "G037" "TR46" 48.1304022435343
"4538" "G038" "TR46" 33.3119790490744
"4539" "G039" "TR46" 43.9722417698092
"4540" "G040" "TR46" 27.3351329828953
"4541" "G041" "TR46" 35.7874943387533
"4542" "G042" "TR46" 32.0110456232664
"4543" "G043" "TR46" 33.7116859383107
"4544" "G044" "TR46" 33.3460390266351
"4545" "G045" "TR46" 53.5140280392745
"4546" "G046" "TR46" 37.8295363133038
"4547" "G047" "TR46" 38.4889492412566
"4548" "G048" "TR46" 44.2225593848514
"4549" "G049" "TR46" 41.6061814896734
"4550" "G050" "TR46" 42.8781690965537
"4551" "G051" "TR46" 48.2115021493255
"4552" "G052" "TR46" 57.9926305906734
"4553" "G053" "TR46" 44.6583674984045
"4554" "G054" "TR46" 37.9893512273678
"4555" "G055" "TR46" 44.0164739355312
"4556" "G056" "TR46" 52.0660374627845
"4557" "G057" "TR46" 34.4332849609221
"4558" "G058" "TR46" 49.3022014551942
"4559" "G059" "TR46" 42.0120018183493
"4560" "G060" "TR46" 43.5888377802404
"4561" "G061" "TR46" 42.6779859305218
"4562" "G062" "TR46" 45.1561554376614
"4563" "G063" "TR46" 46.1878532054436
"4564" "G064" "TR46" 51.8901484089417
"4565" "G065" "TR46" 31.4710770627457
"4566" "G066" "TR46" 42.7524248573326
"4567" "G067" "TR46" 36.3970587596375
"4568" "G068" "TR46" 54.6660001660503
"4569" "G069" "TR46" 36.302789786037
"4570" "G070" "TR46" 47.9745078176306
"4571" "G071" "TR46" 54.1572650555735
"4572" "G072" "TR46" 50.1779950310635
"4573" "G073" "TR46" 54.9113031591755
"4574" "G074" "TR46" 9.10764852815401
"4575" "G075" "TR46" 38.1019945956566
"4576" "G076" "TR46" 42.3464516675382
"4577" "G077" "TR46" 36.4832243351384
"4578" "G078" "TR46" 58.0178384341396
"4579" "G079" "TR46" 47.4519249724674
"4580" "G080" "TR46" 40.2116375466266
"4581" "G081" "TR46" 37.4603877036367
"4582" "G082" "TR46" 37.6861425764966
"4583" "G083" "TR46" 33.7840544427397
"4584" "G084" "TR46" 30.1579870768068
"4585" "G085" "TR46" 55.725649190213
"4586" "G086" "TR46" 51.7159441089782
"4587" "G087" "TR46" 35.7718654819587
"4588" "G088" "TR46" 44.8651342981207
"4589" "G089" "TR46" 29.0490756974751
"4590" "G090" "TR46" 37.4936947994518
"4591" "G091" "TR46" 56.5790542379733
"4592" "G092" "TR46" 67.7088823381995
"4593" "G093" "TR46" 56.6996950284772
"4594" "G094" "TR46" 40.4790321521786
"4595" "G095" "TR46" 49.4022689881929
"4596" "G096" "TR46" 41.2540436929073
"4597" "G097" "TR46" 62.6123319621025
"4598" "G098" "TR46" 44.9993309715062
"4599" "G099" "TR46" 49.3933881264227
"4600" "G100" "TR46" 47.8392738030542
"4601" "G001" "TR47" 46.0328788826031
"4602" "G002" "TR47" 57.2882572347136
"4603" "G003" "TR47" 35.7839523695376
"4604" "G004" "TR47" 30.9075421771116
"4605" "G005" "TR47" 30.2008091278829
"4606" "G006" "TR47" 45.3044413194608
"4607" "G007" "TR47" 21.7303574992212
"4608" "G008" "TR47" 48.986293291493
"4609" "G009" "TR47" 41.0942988670785
"4610" "G010" "TR47" 45.5898567155447
"4611" "G011" "TR47" 45.6639133720606
"4612" "G012" "TR47" 32.9890079333509
"4613" "G013" "TR47" 32.8051611534015
"4614" "G014" "TR47" 39.8133893037964
"4615" "G015" "TR47" 46.1552668766082
"4616" "G016" "TR47" 34.3097980377052
"4617" "G017" "TR47" 26.7319305426352
"4618" "G018" "TR47" 40.978889455061
"4619" "G019" "TR47" 61.0380195478905
"4620" "G020" "TR47" 40.1280676821671
"4621" "G021" "TR47" 44.5483703213948
"4622" "G022" "TR47" 37.2827335462746
"4623" "G023" "TR47" 32.095810013754
"4624" "G024" "TR47" 32.821739796464
"4625" "G025" "TR47" 44.639683119232
"4626" "G026" "TR47" 36.590367216332
"4627" "G027" "TR47" 51.3056478344095
"4628" "G028" "TR47" 38.0693730551987
"4629" "G029" "TR47" 43.3646326574211
"4630" "G030" "TR47" 23.9544355754344
"4631" "G031" "TR47" 38.3584984648987
"4632" "G032" "TR47" 30.3686449097091
"4633" "G033" "TR47" 37.2563531565477
"4634" "G034" "TR47" 38.3200269047207
"4635" "G035" "TR47" 47.586204669636
"4636" "G036" "TR47" 42.2873303065479
"4637" "G037" "TR47" 48.7012047771876
"4638" "G038" "TR47" 32.792403899965
"4639" "G039" "TR47" 33.023989098258
"4640" "G040" "TR47" 57.8789953839392
"4641" "G041" "TR47" 50.1364712015569
"4642" "G042" "TR47" 37.9002749982527
"4643" "G043" "TR47" 42.7876090395873
"4644" "G044" "TR47" 39.1441138669081
"4645" "G045" "TR47" 41.9064331047376
"4646" "G046" "TR47" 35.8451365776312
"4647" "G047" "TR47" 42.955351723928
"4648" "G048" "TR47" 49.1981686792767
"4649" "G049" "TR47" 63.6911881919143
"4650" "G050" "TR47" 52.7155889542058
"4651" "G051" "TR47" 63.2883013918823
"4652" "G052" "TR47" 28.3461472811848
"4653" "G053" "TR47" 35.4361975228066
"4654" "G054" "TR47" 33.4323287763272
"4655" "G055" "TR47" 42.1962259877627
"4656" "G056" "TR47" 30.2730005603992
"4657" "G057" "TR47" 31.4931713786537
"4658" "G058" "TR47" 50.3001249073565
"4659" "G059" "TR47" 35.7226941262914
"4660" "G060" "TR47" 57.6455953527323
"4661" "G061" "TR47" 49.7085151500514
"4662" "G062" "TR47" 31.3164548902891
"4663" "G063" "TR47" 33.6882416816709
"4664" "G064" "TR47" 49.1293523694829
"4665" "G065" "TR47" 37.8505131079041
"4666" "G066" "TR47" 46.2130700623269
"4667" "G067" "TR47" 29.5078923007799
"4668" "G068" "TR47" 58.4087240991496
"4669" "G069" "TR47" 45.1825625815295
"4670" "G070" "TR47" 38.7545802095863
"4671" "G071" "TR47" 54.6230822686484
"4672" "G072" "TR47" 51.9408789792774
"4673" "G073" "TR47" 55.7188401444756
"4674" "G074" "TR47" 63.6644617225693
"4675" "G075" "TR47" 25.2597324626963
"4676" "G076" "TR47" 18.4759553197463
"4677" "G077" "TR47" 46.0121109532352
"4678" "G078" "TR47" 39.3032765742307
"4679" "G079" "TR47" 34.6727583389296
"4680" "G080" "TR47" 55.9342979082893
"4681" "G081" "TR47" 53.6281864873761
"4682" "G082" "TR47" 59.7166096848299
"4683" "G083" "TR47" 66.9329167397305
"4684" "G084" "TR47" 41.8277244562621
"4685" "G085" "TR47" 22.3127601370971
"4686" "G086" "TR47" 54.2116443708004
"4687" "G087" "TR47" 48.5940636332403
"4688" "G088" "TR47" 53.3516252830157
"4689" "G089" "TR47" 40.3707469804486
"4690" "G090" "TR47" 44.3975784918027
"4691" "G091" "TR47" 28.570217633326
"4692" "G092" "TR47" 37.9564469272176
"4693" "G093" "TR47" 50.984884151709
"4694" "G094" "TR47" 53.0125547964963
"4695" "G095" "TR47" 33.7458084932581
"4696" "G096" "TR47" 50.2138577127272
"4697" "G097" "TR47" 49.4730828988406
"4698" "G098" "TR47" 26.6531661500462
"4699" "G099" "TR47" 49.6586457443742
"4700" "G100" "TR47" 36.903656974429
"4701" "G001" "TR48" 47.9861481440973
"4702" "G002" "TR48" 32.6365361226223
"4703" "G003" "TR48" 43.9600771439174
"4704" "G004" "TR48" 21.3931005735535
"4705" "G005" "TR48" 44.9165650194362
"4706" "G006" "TR48" 10.4556841263655
"4707" "G007" "TR48" 26.5991635589522
"4708" "G008" "TR48" 38.329263224054
"4709" "G009" "TR48" 31.5780317689788
"4710" "G010" "TR48" 52.5465743197875
"4711" "G011" "TR48" 26.9688082775195
"4712" "G012" "TR48" 29.5295730307252
"4713" "G013" "TR48" 32.0701971136587
"4714" "G014" "TR48" 43.0840880055325
"4715" "G015" "TR48" 45.5172348273856
"4716" "G016" "TR48" 36.8786925971872
"4717" "G017" "TR48" 40.7750048197739
"4718" "G018" "TR48" 26.7724244190188
"4719" "G019" "TR48" 23.0830036470013
"4720" "G020" "TR48" 42.2905652857869
"4721" "G021" "TR48" 40.9810507292127
"4722" "G022" "TR48" 37.2338469357454
"4723" "G023" "TR48" 41.2295549154641
"4724" "G024" "TR48" 25.6964920551518
"4725" "G025" "TR48" 26.1317809914349
"4726" "G026" "TR48" 36.7102601806431
"4727" "G027" "TR48" 37.9920404059904
"4728" "G028" "TR48" 33.2152520254278
"4729" "G029" "TR48" 51.1898942937029
"4730" "G030" "TR48" 36.2326101669225
"4731" "G031" "TR48" 26.6664475744665
"4732" "G032" "TR48" 23.9285484644416
"4733" "G033" "TR48" 61.0170718778984
"4734" "G034" "TR48" 30.4228000578369
"4735" "G035" "TR48" 44.8378690786694
"4736" "G036" "TR48" 43.0022629409964
"4737" "G037" "TR48" 30.8866752939039
"4738" "G038" "TR48" 38.2635901278209
"4739" "G039" "TR48" 27.7596241973724
"4740" "G040" "TR48" 16.0084683564611
"4741" "G041" "TR48" 50.8192835351958
"4742" "G042" "TR48" 24.2978417512676
"4743" "G043" "TR48" 21.9021963358791
"4744" "G044" "TR48" 54.3825918032752
"4745" "G045" "TR48" 39.0320521526872
"4746" "G046" "TR48" 33.3727456819705
"4747" "G047" "TR48" 44.2824893434813
"4748" "G048" "TR48" 49.3276052763062
"4749" "G049" "TR48" 40.7044258201103
"4750" "G050" "TR48" 57.2392868560064
"4751" "G051" "TR48" 47.9595512821918
"4752" "G052" "TR48" 30.6548147776602
"4753" "G053" "TR48" 31.0673479818616
"4754" "G054" "TR48" 35.2014391757639
"4755" "G055" "TR48" 43.4007389283657
"4756" "G056" "TR48" 26.7624908212943
"4757" "G057" "TR48" 22.4412987801257
"4758" "G058" "TR48" 27.2550953007558
"4759" "G059" "TR48" 54.2122234854711
"4760" "G060" "TR48" 11.793103200238
"4761" "G061" "TR48" 36.6498921605968
"4762" "G062" "TR48" 38.1140209095302
"4763" "G063" "TR48" 44.5006375762864
"4764" "G064" "TR48" 36.6277748011428
"4765" "G065" "TR48" 75.8236612431311
"4766" "G066" "TR48" 37.1986292768844
"4767" "G067" "TR48" 38.6181282110168
"4768" "G068" "TR48" 30.9908853898331
"4769" "G069" "TR48" 20.4128769337846
"4770" "G070" "TR48" 27.8699170753286
"4771" "G071" "TR48" 51.6509093028534
"4772" "G072" "TR48" 42.4991196326854
"4773" "G073" "TR48" 43.5865652665756
"4774" "G074" "TR48" 59.5279031556188
"4775" "G075" "TR48" 56.8442661673368
"4776" "G076" "TR48" 16.2143189140086
"4777" "G077" "TR48" 37.3607602598913
"4778" "G078" "TR48" 37.3903162684422
"4779" "G079" "TR48" 35.4774991012459
"4780" "G080" "TR48" 32.1151670642214
"4781" "G081" "TR48" 32.1262903589198
"4782" "G082" "TR48" 26.8450914430851
"4783" "G083" "TR48" 52.5815783740141
"4784" "G084" "TR48" 35.3197334976517
"4785" "G085" "TR48" 30.9728130029938
"4786" "G086" "TR48" 42.1692852353948
"4787" "G087" "TR48" 42.0018836741374
"4788" "G088" "TR48" 36.1638792182845
"4789" "G089" "TR48" 32.039646488128
"4790" "G090" "TR48" 49.7692325536749
"4791" "G091" "TR48" 26.9204797616184
"4792" "G092" "TR48" 32.564412942029
"4793" "G093" "TR48" 48.7693767173161
"4794" "G094" "TR48" 37.0436537432456
"4795" "G095" "TR48" 28.9120308586575
"4796" "G096" "TR48" 36.282957920172
"4797" "G097" "TR48" 37.1329826021987
"4798" "G098" "TR48" 26.6510602635532
"4799" "G099" "TR48" 32.4373818345013
"4800" "G100" "TR48" 45.5121752654012
"4801" "G001" "TR49" 43.4228802041951
"4802" "G002" "TR49" 45.1705274615248
"4803" "G003" "TR49" 38.2942663410864
"4804" "G004" "TR49" 34.0248662377792
"4805" "G005" "TR49" 37.5551458221515
"4806" "G006" "TR49" 40.6943924719057
"4807" "G007" "TR49" 40.9847339700478
"4808" "G008" "TR49" 49.7699767821441
"4809" "G009" "TR49" 43.8684238343922
"4810" "G010" "TR49" 46.4681044513885
"4811" "G011" "TR49" 48.6157140241969
"4812" "G012" "TR49" 25.065381877171
"4813" "G013" "TR49" 34.8290778540655
"4814" "G014" "TR49" 44.2483512643281
"4815" "G015" "TR49" 35.1497150235806
"4816" "G016" "TR49" 34.5725080795097
"4817" "G017" "TR49" 33.7140365340065
"4818" "G018" "TR49" 29.2297979254656
"4819" "G019" "TR49" 57.9403168594841
"4820" "G020" "TR49" 47.7041032578677
"4821" "G021" "TR49" 44.0421910397887
"4822" "G022" "TR49" 38.6549205889073
"4823" "G023" "TR49" 37.2904956792505
"4824" "G024" "TR49" 50.3796934927383
"4825" "G025" "TR49" 35.837031450245
"4826" "G026" "TR49" 44.6331030797193
"4827" "G027" "TR49" 54.0232528070011
"4828" "G028" "TR49" 34.6321415233554
"4829" "G029" "TR49" 46.0604921087665
"4830" "G030" "TR49" 31.1795551958429
"4831" "G031" "TR49" 36.1906914139549
"4832" "G032" "TR49" 52.4672173057006
"4833" "G033" "TR49" 37.0776841497511
"4834" "G034" "TR49" 45.9684981947823
"4835" "G035" "TR49" 37.8773166731717
"4836" "G036" "TR49" 59.3366107000158
"4837" "G037" "TR49" 42.3176484782553
"4838" "G038" "TR49" 42.8002667170639
"4839" "G039" "TR49" 30.8149253106164
"4840" "G040" "TR49" 48.9671321278079
"4841" "G041" "TR49" 64.1805733028938
"4842" "G042" "TR49" 30.3236836108352
"4843" "G043" "TR49" 39.4436237962039
"4844" "G044" "TR49" 53.3638850351238
"4845" "G045" "TR49" 42.8198817105688
"4846" "G046" "TR49" 34.3939891317879
"4847" "G047" "TR49" 36.2748570501754
"4848" "G048" "TR49" 39.7515740600165
"4849" "G049" "TR49" 58.0435438225657
"4850" "G050" "TR49" 52.105726518997
"4851" "G051" "TR49" 53.0015472081947
"4852" "G052" "TR49" 29.6977799637796
"4853" "G053" "TR49" 34.0706088707852
"4854" "G054" "TR49" 44.5880572706298
"4855" "G055" "TR49" 44.4702460930734
"4856" "G056" "TR49" 32.5743541447661
"4857" "G057" "TR49" 43.435637348106
"4858" "G058" "TR49" 39.1662725112279
"4859" "G059" "TR49" 34.9304050137376
"4860" "G060" "TR49" 68.5888344079076
"4861" "G061" "TR49" 73.1777176270024
"4862" "G062" "TR49" 51.0104745722708
"4863" "G063" "TR49" 42.7374592621762
"4864" "G064" "TR49" 36.3746177408836
"4865" "G065" "TR49" 46.5386086058485
"4866" "G066" "TR49" 41.869111911326
"4867" "G067" "TR49" 25.7256042055688
"4868" "G068" "TR49" 45.4460736997796
"4869" "G069" "TR49" 58.784538733949
"4870" "G070" "TR49" 37.7812860355242
"4871" "G071" "TR49" 56.7747401944415
"4872" "G072" "TR49" 34.7192467141669
"4873" "G073" "TR49" 32.3610361748106
"4874" "G074" "TR49" 35.9979056277443
"4875" "G075" "TR49" 47.4547773715367
"4876" "G076" "TR49" 42.6628109044828
"4877" "G077" "TR49" 31.8805102496084
"4878" "G078" "TR49" 42.2282386869801
"4879" "G079" "TR49" 48.5445948551196
"4880" "G080" "TR49" 57.1806975212962
"4881" "G081" "TR49" 56.3714334472152
"4882" "G082" "TR49" 45.0371201615279
"4883" "G083" "TR49" 56.8223992529218
"4884" "G084" "TR49" 53.3752596771348
"4885" "G085" "TR49" 39.5080156159489
"4886" "G086" "TR49" 46.7318306437116
"4887" "G087" "TR49" 41.7051014568281
"4888" "G088" "TR49" 58.2801701515468
"4889" "G089" "TR49" 36.4878605309352
"4890" "G090" "TR49" 33.2423650546308
"4891" "G091" "TR49" 38.6689151981757
"4892" "G092" "TR49" 40.2134150781016
"4893" "G093" "TR49" 49.2149153827272
"4894" "G094" "TR49" 38.3298551313126
"4895" "G095" "TR49" 39.9833215999593
"4896" "G096" "TR49" 61.7091956158948
"4897" "G097" "TR49" 44.8856477612934
"4898" "G098" "TR49" 39.0817092186648
"4899" "G099" "TR49" 44.1607254107144
"4900" "G100" "TR49" 58.5912397260714
"4901" "G001" "TR50" 20.7340244133858
"4902" "G002" "TR50" 47.2559833298702
"4903" "G003" "TR50" 75.1718272815028
"4904" "G004" "TR50" 26.7803569357089
"4905" "G005" "TR50" 38.1809982998877
"4906" "G006" "TR50" 31.8998867708663
"4907" "G007" "TR50" 37.0331728774016
"4908" "G008" "TR50" 47.4822127472115
"4909" "G009" "TR50" 34.9678741590285
"4910" "G010" "TR50" 30.8533316992634
"4911" "G011" "TR50" 53.9980529162907
"4912" "G012" "TR50" 39.2504474982041
"4913" "G013" "TR50" 60.6990871700303
"4914" "G014" "TR50" 51.1442019033149
"4915" "G015" "TR50" 28.073511788211
"4916" "G016" "TR50" 36.2758908655852
"4917" "G017" "TR50" 33.5537550470382
"4918" "G018" "TR50" 39.7188844136954
"4919" "G019" "TR50" 43.8707435059177
"4920" "G020" "TR50" 43.252010332021
"4921" "G021" "TR50" 42.9134148837568
"4922" "G022" "TR50" 51.4582509563507
"4923" "G023" "TR50" 31.974061790848
"4924" "G024" "TR50" 33.6687964146276
"4925" "G025" "TR50" 35.2596337865756
"4926" "G026" "TR50" 40.0069894574163
"4927" "G027" "TR50" 39.9289245458835
"4928" "G028" "TR50" 38.7375224605811
"4929" "G029" "TR50" 61.3357655017399
"4930" "G030" "TR50" 30.7829722330412
"4931" "G031" "TR50" 31.5443045327996
"4932" "G032" "TR50" 40.9617319560403
"4933" "G033" "TR50" 26.2588699788801
"4934" "G034" "TR50" 53.8998311498055
"4935" "G035" "TR50" 47.6755958578806
"4936" "G036" "TR50" 40.4312965330717
"4937" "G037" "TR50" 35.0218113775273
"4938" "G038" "TR50" 30.8598712145744
"4939" "G039" "TR50" 35.3026734129875
"4940" "G040" "TR50" 39.0337309600131
"4941" "G041" "TR50" 70.5210322020942
"4942" "G042" "TR50" 36.3633956900582
"4943" "G043" "TR50" 54.3043528444839
"4944" "G044" "TR50" 65.4164555782937
"4945" "G045" "TR50" 43.7179698892699
"4946" "G046" "TR50" 40.5548187200403
"4947" "G047" "TR50" 28.414330299829
"4948" "G048" "TR50" 32.4964399789859
"4949" "G049" "TR50" 58.0064631346464
"4950" "G050" "TR50" 37.8654658575452
"4951" "G051" "TR50" 55.8617243363602
"4952" "G052" "TR50" 42.4790489543347
"4953" "G053" "TR50" 39.0752661660593
"4954" "G054" "TR50" 35.3539647735645
"4955" "G055" "TR50" 50.6708035654047
"4956" "G056" "TR50" 40.5550086186903
"4957" "G057" "TR50" 42.50135036163
"4958" "G058" "TR50" 45.9167710948539
"4959" "G059" "TR50" 60.9396632662655
"4960" "G060" "TR50" 51.8706050423573
"4961" "G061" "TR50" 59.5278769493736
"4962" "G062" "TR50" 55.1226477806357
"4963" "G063" "TR50" 42.045296076732
"4964" "G064" "TR50" 46.5003057331021
"4965" "G065" "TR50" 49.0748665728223
"4966" "G066" "TR50" 42.7595661257154
"4967" "G067" "TR50" 32.2634503901773
"4968" "G068" "TR50" 47.5999455239105
